feat_0,feat_1,feat_2,label
0.11771343617055047,0.25992780020105855,0.6729559743142652,1
0.18149712123790837,0.4729241905879462,0.6194968549330198,1
0.34418283273067424,0.8122743758167221,0.6509433966723387,1
0.13872570676419085,0.5992779884445145,0.4811320744312097,1
0.10960707850458715,0.35379061530737665,0.5566037740803763,1
0.10096158189071518,0.2527075821470799,0.6320754711035483,1
0.14938911624414844,0.268953069753854,0.7452830192643011,1
0.2358174115866168,0.590252715877039,0.6320754711035483,1
0.17772034836092254,0.6444043362084884,0.5251572323410574,1
0.2728990271877143,0.6696750993974181,0.63836478050181,1
0.15979352387161067,0.8736462142021502,0.42767295504996417,1
0.07149111520929655,0.2256317704740134,0.5628930808526433,1
0.04631515833583424,0.13537906288734547,0.5849056611205645,1
0.2521188041592308,0.5036101112879994,0.707547170752715,1
0.24754567455174717,0.6516245542624706,0.6163522002338889,1
0.11689305462672292,0.314079425054528,0.6100628934616219,1
0.2140983527281263,0.6191335730195604,0.5880503131937007,1
0.12316265617426922,0.3176895325741782,0.6226415096321505,1
0.16543090117378131,0.2978339374477539,0.7452830192643011,1
0.2979086400689104,0.7310469377828497,0.63836478050181,1
0.07098508804014274,0.2454873656004377,0.5377358485115861,1
0.23077254258005714,0.6137184094790751,0.6132075481607526,1
0.2884545233469698,0.7292418832693528,0.6289308164044176,1
0.10904216459016972,0.296028882934257,0.6069182387624911,1
0.20290487443744568,0.7184115561883839,0.5314465417393189,1
0.21778004241331167,0.43501805334125265,0.707547170752715,1
0.07520580649918165,0.16606498358739863,0.6729559743142652,1
0.1327913079559583,0.518050544381282,0.5062893093982616,1
0.2414761333124134,0.5433212985261715,0.6666666675419981,1
0.1800724651893785,0.6227436820465506,0.5377358485115861,1
0.13127492146800743,0.3158844780606813,0.6446540872740771,1
0.3202930485551464,0.9566787067495195,0.5786163517223029,1
0.11095421080864871,0.35018050778772647,0.5628930808526433,1
0.23543152891106683,0.7599277949253693,0.5566037740803763,1
0.06013143355666124,0.11010830422043583,0.7389937098660395,1
0.29272065032205613,0.5595667891476257,0.72327043899638,1
0.22236552519115801,0.5974729339310194,0.6100628934616219,1
0.14557871450757773,0.6371841181545079,0.47798742235807345,1
0.17533958137908714,0.4711191360744511,0.6100628934616219,1
0.32850979112210105,0.8826714867696257,0.6100628934616219,1
0.10367226956161502,0.21660649941387788,0.6918238998830555,1
0.25252851328262516,0.590252715877039,0.654088048745475,1
0.21542476534141888,0.5848375523365554,0.6069182387624911,1
0.4030366555296101,0.7075812291074133,0.754716980735699,1
0.21861139860505838,0.6823104659184853,0.5660377355517742,1
0.10453620530963287,0.21841155392737477,0.6918238998830555,1
0.13365352944388859,0.43140794431426244,0.5566037740803763,1
0.260123148452248,0.4566787029811721,0.754716980735699,1
0.23719350976548642,0.6859205749454755,0.5880503131937007,1
0.2962622159792575,0.5379061395077045,0.7421383645651702,1
0.13857869389468006,0.27436823329433757,0.7106918228258513,1
0.350316502469536,0.8429602874727387,0.6446540872740771,1
0.08786753189374849,0.20938628286723926,0.6477987419732079,1
0.10752153061885758,0.3718411574276477,0.5377358485115861,1
0.3749524453190205,0.8357400694187582,0.6698113196151345,1
0.2164012987484861,0.6606498268299426,0.5723270449500358,1
0.2603302088080659,0.7292418832693528,0.5974842772910932,1
0.13058479127517122,0.49097473270821546,0.5157232708696595,1
0.2406997701703453,0.7111913381344017,0.5817610064214337,1
0.1201528932056904,0.36281588636751216,0.5754716970231721,1
0.20928661086072403,0.8267148119246794,0.5031446546991308,1
0.08855785939834467,0.17689530765368922,0.707547170752715,1
0.030395592084486212,0.07761732900688578,0.6257861643312813,1
0.2384522173553602,0.5794223887960701,0.6415094325749463,1
0.15636394977497312,0.30685920700054936,0.7138364775249821,1
0.1958433976336598,0.7274368287558577,0.5188679255687902,1
0.23359611275878603,0.43140794431426244,0.7358490551669086,1
0.14249375069664158,0.43501805334125265,0.5723270449500358,1
0.19574829135528926,0.5541516256071404,0.5943396225919624,1
0.22542405031303583,0.3736462119411428,0.7767295583776255,1
0.22639631534210655,0.6083032459385898,0.6100628934616219,1
0.12818433548982217,0.48194946164807995,0.5157232708696595,1
0.33869730433314615,0.8736462142021502,0.6226415096321505,1
0.10563349262377986,0.17509025464753414,0.7767295583776255,1
0.2721758544623036,0.7238267197288675,0.6132075481607526,1
0.2554601491629091,0.602888097471503,0.6509433966723387,1
0.13634617011451802,0.3249097491208168,0.6477987419732079,1
0.23998086464204518,0.7924187761682777,0.5503144646821148,1
0.09536349400821204,0.21660649941387788,0.6635220128428674,1
0.29783666919722707,0.745487373890807,0.6320754711035483,1
0.2714671232397476,0.8664259961481715,0.5597484287795071,1
0.12770424425257124,0.4801444071345866,0.5157232708696595,1
0.1513443768181968,0.4151624567074883,0.6037735840633602,1
0.07492866865351565,0.19133574074696824,0.6257861643312813,1
0.3943776687353263,0.904332140931567,0.6603773581437365,1
0.1716421518078985,0.7924187761682777,0.46540880618754477,1
0.04993547656311826,0.14440433394748098,0.5880503131937007,1
0.14034296091527976,0.561371843661119,0.5,1
0.24036151397629282,0.767148012979348,0.5597484287795071,1
0.16679079450871243,0.848375451013224,0.4433962259196237,1
0.18408089503788985,0.391696752554072,0.6855345904847939,1
0.1889619889643252,0.7851985581142991,0.4905660385286021,1
0.1035049266948924,0.18953068774081494,0.7389937098660395,1
0.21812326191124942,0.6732852084244065,0.569182390250905,1
0.26177896030373743,0.655234663289459,0.6320754711035483,1
0.10349168237299537,0.3664259953945024,0.5314465417393189,1
0.10956450645268169,0.17870036216718255,0.7830188677758871,1
0.2423232218439328,0.7563177009717759,0.5660377355517742,1
0.1718726296606297,0.6462093907219835,0.5157232708696595,1
0.2525662080061531,0.6137184094790751,0.6415094325749463,1
0.25118427122490394,0.3700361029141508,0.8238993709866039,1
0.08944946236372277,0.1570397125272649,0.754716980735699,1
0.3672713455493551,0.6841155204319787,0.7327044030937724,1
0.36485212905215253,0.9223826709931178,0.6289308164044176,1
0.2572854399315463,0.70577617459392,0.6037735840633602,1
0.07551425290026365,0.25812274568756344,0.5408805032107168,1
0.10297398122763238,0.35198556230122335,0.5408805032107168,1
0.15335040396242633,0.6624548813434377,0.4811320744312097,1
0.09042520938929774,0.2454873656004377,0.6069182387624911,1
0.14266168026478007,0.6083032459385898,0.4842767291303405,1
0.12366977208936206,0.3357400746944492,0.6069182387624911,1
0.3262869615778589,0.5974729339310194,0.7389937098660395,1
0.09799837188203629,0.28339350284713305,0.5880503131937007,1
0.12725642556672598,0.3032490994808974,0.6477987419732079,1
0.14437605934321296,0.25992780020105855,0.7452830192643011,1
0.1029312846278722,0.32851985814780704,0.5597484287795071,1
0.25407303047136687,0.5938628249040274,0.654088048745475,1
0.225943268277357,0.5036101112879994,0.6698113196151345,1
0.3533655381230293,0.8844765412831226,0.6320754711035483,1
0.3148126995024663,0.9007220319045768,0.5911949678928315,1
0.30203073722518453,0.8285198664381763,0.6037735840633602,1
0.07782103200433862,0.25992780020105855,0.5471698099829839,1
0.21059207831926746,0.5487364620666568,0.6194968549330198,1
0.10237527675428638,0.3231046946073235,0.5628930808526433,1
0.21175168088489996,0.4855595691677319,0.6603773581437365,1
0.030456513944185897,0.07400722148723737,0.6415094325749463,1
0.309260663063694,0.8140794303302172,0.6163522002338889,1
0.17067961119403643,0.6263537910735408,0.5220125776419265,1
0.2439716045973904,0.5541516256071404,0.6635220128428674,1
0.13930925487272386,0.26173285320721185,0.7295597483946417,1
0.3316994247801125,0.8555956690672026,0.6226415096321505,1
0.06121119252557284,0.1732852001340408,0.5943396225919624,1
0.33694344106786595,0.7581227404118724,0.6666666675419981,1
0.3241239991012313,0.9079422499585554,0.5974842772910932,1
0.29119398266655,0.7075812291074133,0.6415094325749463,1
0.26782002921987696,0.5595667891476257,0.6918238998830555,1
0.4175957362024053,0.8646209416346782,0.6949685519561919,1
0.3042217971078554,0.5866426068500488,0.7201257869232437,1
0.17348906415527338,0.6444043362084884,0.5188679255687902,1
0.24492573585356214,0.6317689546140262,0.6226415096321505,1
0.06964141849130946,0.2436823125942844,0.5345911938124552,1
0.08096156261479931,0.1534296035002729,0.7264150936955107,1
0.2571620648488526,0.6010830429580096,0.654088048745475,1
0.2489171189954003,0.655234663289459,0.6163522002338889,1
0.11670384495034106,0.3989169691007106,0.5408805032107168,1
0.3128387146701009,0.745487373890807,0.6477987419732079,1
0.22606302180755972,0.6137184094790751,0.6069182387624911,1
0.30219495364937826,0.8646209416346782,0.5911949678928315,1
0.14541606520727593,0.27797834081398953,0.72327043899638,1
0.29864421709902,0.732851992296343,0.63836478050181,1
0.2267585635899942,0.42238267325412693,0.7327044030937724,1
0.26840124004491384,0.8104693213032252,0.5754716970231721,1
0.21798974233246696,0.42779783679461225,0.7138364775249821,1
0.034258115843938425,0.12274368280021974,0.5283018870401881,1
0.12964588600703825,0.32129964160116664,0.6352201258026792,1
0.2791705202292844,0.6588447723164492,0.6509433966723387,1
0.06866617127014515,0.1516245504941196,0.6729559743142652,1
0.13830375078974672,0.6299639001005293,0.468553458260681,1
0.2557422114734649,0.5920577703905341,0.6572327034446057,1
0.14942515686836172,0.590252715877039,0.5031446546991308,1
0.27565857029409524,0.5974729339310194,0.6792452837125269,1
0.05294193682908822,0.140794224920489,0.6132075481607526,1
0.1955281507497219,0.6606498268299426,0.5440251579098476,1
0.21694064967616775,0.3808664284877832,0.754716980735699,1
0.2309582571491683,0.6750902629379034,0.5849056611205645,1
0.19450663505054105,0.35018050778772647,0.7452830192643011,1
0.3424397875423149,0.7220216652153741,0.6886792451839248,1
0.10176675611207105,0.36462094088100727,0.5283018870401881,1
0.08178162316501329,0.22202166144702318,0.6069182387624911,1
0.064482794771722,0.2256317704740134,0.5345911938124552,1
0.2149905113970735,0.47472924510143955,0.6729559743142652,1
0.17220567281586424,0.35018050778772647,0.7012578613544533,1
0.36456921101737644,0.8772563232291404,0.6446540872740771,1
0.1303186133407437,0.34657039876073803,0.6132075481607526,1
0.21808433084602438,0.5920577703905341,0.6069182387624911,1
0.0670079861422864,0.16606498358739863,0.6352201258026792,1
0.2518233660664673,0.6119133549655782,0.6415094325749463,1
0.22161675545986698,0.3826714830012765,0.7610062901339605,1
0.3350046221035573,0.7906137216547826,0.6509433966723387,1
0.13830332306734242,0.4566787029811721,0.5503144646821148,1
0.5288976489512086,0.9602888157765097,0.7421383645651702,1
0.16390157388558182,0.3303249111539621,0.7044025160535843,1
0.3155863837070947,0.797833939708763,0.6289308164044176,1
0.1650759546156083,0.2256317704740134,0.8553459100999283,1
0.1904523329502253,0.6010830429580096,0.5628930808526433,1
0.10506679323115257,0.2256317704740134,0.6823899357856631,1
0.25313378468079556,0.7166065016748888,0.5943396225919624,1
0.1486757446216092,0.2996389904539072,0.7044025160535843,1
0.13892323320428535,0.24187725808078753,0.7578616354348298,1
0.2552072873637812,0.6787003719648936,0.6132075481607526,1
0.13577577617248718,0.3267148036343137,0.6446540872740771,1
0.23432802986244045,0.7075812291074133,0.5754716970231721,1
0.05342299186429096,0.18050541668067943,0.5440251579098476,1
0.2393170078898244,0.6299639001005293,0.6163522002338889,1
0.20457280587416804,0.4602888120081623,0.6666666675419981,1
0.20545139469914572,0.5577617346341288,0.6069182387624911,1
0.24275875445042056,0.6137184094790751,0.6289308164044176,1
0.3228455665720548,0.6335740091275195,0.7138364775249821,1
0.2011630792967105,0.4657039740413058,0.6572327034446057,1
0.06728637295150419,0.27256317878084424,0.49685534530086917,1
0.13066247344726767,0.2454873656004377,0.7295597483946417,1
0.175371996294297,0.3104693160275378,0.7515723260365681,1
0.0677572889600973,0.27797834081398953,0.4937106906017384,1
0.06665812794890014,0.15884476704076,0.6477987419732079,1
0.34937626331763294,0.6678700448839248,0.72327043899638,1
0.24759329734754698,0.5126353823481349,0.6949685519561919,1
0.09787442334438066,0.18231047119417276,0.7327044030937724,1
0.1831311368759911,0.6407942271814981,0.5345911938124552,1
0.10858684939035493,0.34657039876073803,0.5597484287795071,1
0.12237811749102495,0.564981952688111,0.46540880618754477,1
0.05001922821941272,0.12274368280021974,0.63836478050181,1
0.15985842741593015,0.5866426068500488,0.5220125776419265,1
0.08411885521674418,0.2978339374477539,0.5314465417393189,1
0.16693748595696,0.6353790636410146,0.5125786161705287,1
0.19293252358016813,0.6750902629379034,0.5345911938124552,1
0.15365772495679564,0.5505415165801502,0.5283018870401881,1
0.19648636595848887,0.6064981914250964,0.569182390250905,1
0.3413382322887013,0.797833939708763,0.654088048745475,1
0.211978086604776,0.6064981914250964,0.5911949678928315,1
0.3460985706062255,0.6913357384859591,0.707547170752715,1
0.28898345136677434,0.6263537910735408,0.6792452837125269,1
0.07936983350140522,0.3664259953945024,0.46540880618754477,1
0.2452289344667572,0.6389891726680048,0.6194968549330198,1
0.368961041660095,0.6642599358569345,0.7452830192643011,1
0.23554471658839915,0.5667870072016044,0.6446540872740771,1
0.13408166004168603,0.2906137209011117,0.6792452837125269,1
0.22256947592951318,0.7184115561883839,0.5566037740803763,1
0.13811523830774808,0.28339350284713305,0.6981132066553226,1
0.26682735889798703,0.49277978571437053,0.7358490551669086,1
0.140732535484981,0.332129965667459,0.6509433966723387,1
0.19420700506284658,0.767148012979348,0.5031446546991308,1
0.15409790428680648,0.3249097491208168,0.6886792451839248,1
0.27852938484777734,0.8790613777426373,0.5628930808526433,1
0.2092214552521505,0.6317689546140262,0.5754716970231721,1
0.14712622990073843,0.36462094088100727,0.6352201258026792,1
0.06421918738836656,0.13176895386035525,0.6981132066553226,1
0.3317512601442605,0.6931407929994542,0.6918238998830555,1
0.3341703720903746,0.7310469377828497,0.676100629013396,1
0.08559966524597336,0.296028882934257,0.5377358485115861,1
0.2410290293228327,0.8050541577627435,0.5471698099829839,1
0.10740663103276317,0.21841155392737477,0.7012578613544533,1
0.10706710802151279,0.26534296223420384,0.6352201258026792,1
0.2105762091477903,0.7635379039523578,0.5251572323410574,1
0.28516656753795216,0.5451263530396648,0.72327043899638,1
0.06591085893349577,0.24187725808078753,0.5220125776419265,1
0.08460571068200892,0.2527075821470799,0.5786163517223029,1
0.2617724789837579,0.5469314075531599,0.6918238998830555,1
0.1638281024872571,0.6985559565399395,0.4842767291303405,1
0.1706284722747744,0.3664259953945024,0.6823899357856631,1
0.2891102036110293,0.6444043362084884,0.6698113196151345,1
0.21097738485653295,0.6101083004520849,0.5880503131937007,1
0.14559183316101307,0.30144404496740407,0.6949685519561919,1
0.04778220602502957,0.18411552420032962,0.5094339614713979,1
0.2360480493434906,0.8068592122762368,0.5408805032107168,1
0.2529230135151093,0.4711191360744511,0.7327044030937724,1
0.06647591600447045,0.19855595880095045,0.5786163517223029,1
0.24187725845762298,0.9675090338304919,0.5,1
0.08422643582314362,0.2310469325071587,0.6037735840633602,1
0.20002268443466617,0.3790613739742863,0.7264150936955107,1
0.20233442569611465,0.4151624567074883,0.6981132066553226,1
0.2530609761102093,0.6462093907219835,0.6257861643312813,1
0.0962974542499821,0.43862816086090106,0.468553458260681,1
0.14844358915372022,0.3790613739742863,0.6257861643312813,1
0.17948513349070552,0.7960288851952679,0.4748427676589426,1
0.07545206410932255,0.26714801674769717,0.5314465417393189,1
0.25002009954662013,0.7003610110534328,0.5974842772910932,1
0.3461060166802617,0.7364621013233315,0.6855345904847939,1
0.13350889174422176,0.3032490994808974,0.6635220128428674,1
0.17672726936801883,0.8989169773910799,0.4433962259196237,1
0.28294818162419244,0.7761732855468235,0.6037735840633602,1
0.0810502233247684,0.19314079526046513,0.6477987419732079,1
0.05831565177597642,0.21660649941387788,0.5188679255687902,1
0.40114999479810004,0.823104702897691,0.6981132066553226,1
0.3073051724041119,0.6660649903704279,0.6792452837125269,1
0.19088447598808944,0.7635379039523578,0.5,1
0.20161978647191342,0.615523463992572,0.5723270449500358,1
0.2615789498606437,0.6173285185060653,0.6509433966723387,1
0.07474827761674173,0.20938628286723926,0.5974842772910932,1
0.12228924270974174,0.3122743705410329,0.6257861643312813,1
0.12293924658510774,0.3303249111539621,0.6100628934616219,1
0.10626907417842164,0.2346570415341489,0.6729559743142652,1
0.13766699178585662,0.27256317878084424,0.7106918228258513,1
0.16864308075566137,0.6498194997489737,0.5094339614713979,1
0.3040047947011494,0.8339350299786616,0.6037735840633602,1
0.21663220236362157,0.7761732855468235,0.5283018870401881,1
0.25047438205317074,0.7400722103503217,0.5817610064214337,1
0.3772608206377242,0.8176895393572075,0.6792452837125269,1
0.18552823667473173,0.5541516256071404,0.5786163517223029,1
0.07711160569321104,0.13537906288734547,0.754716980735699,1
0.26372683015486426,0.8808664322561324,0.5471698099829839,1
0.2603302088080659,0.7292418832693528,0.5974842772910932,1
0.0764199214593154,0.49458484022786386,0.39308176123750893,1
0.3688921384326693,0.8790613777426373,0.6477987419732079,1
0.2534687016829729,0.6407942271814981,0.6289308164044176,1
0.08559718464361141,0.33393502018095234,0.5062893093982616,1
0.21765264614579097,0.528880869954909,0.6415094325749463,1
0.2721758544623036,0.7238267197288675,0.6132075481607526,1
0.22577706832499678,0.42418772776762026,0.7295597483946417,1
0.11992396929462494,0.25992780020105855,0.6792452837125269,1
0.1267054344398188,0.27978339532748286,0.6729559743142652,1
0.32516215022796413,0.8303249209516732,0.6257861643312813,1
0.2556175476601101,0.5974729339310194,0.654088048745475,1
0.1885452989663035,0.615523463992572,0.5534591193812455,1
0.19628614539866263,0.6335740091275195,0.5566037740803763,1
0.21631925887768208,0.5361010865015494,0.6352201258026792,1
0.11776530743057882,0.30685920700054936,0.6194968549330198,1
0.2640358503531754,0.9025270864180701,0.5408805032107168,1
0.15842150910395658,0.34657039876073803,0.676100629013396,1
0.15678474494391853,0.7238267197288675,0.46540880618754477,1
0.18695547871245533,0.6173285185060653,0.5503144646821148,1
0.20777379141202376,0.5469314075531599,0.6163522002338889,1
0.2324801177247341,0.8429602874727387,0.5251572323410574,1
0.3049104995507879,0.6732852084244065,0.6729559743142652,1
0.3519167496101842,0.6444043362084884,0.7389937098660395,1
0.08921384310360507,0.4602888120081623,0.44025157122049285,1
0.33468748543186994,0.8212996483841977,0.63836478050181,1
0.04993547656311826,0.14440433394748098,0.5880503131937007,1
0.15472500752114343,0.528880869954909,0.5408805032107168,1
0.1250911598199776,0.2454873656004377,0.7138364775249821,1
0.3976458035907348,0.7039711200804231,0.7515723260365681,1
0.19786932500827098,0.5722021707420897,0.5880503131937007,1
0.09460526603824322,0.6534296087759639,0.38050314506698024,1
0.468942395609048,0.7527075919447874,0.789308174548154,1
0.08632401490797649,0.26353790772070873,0.5723270449500358,1
0.24997597648112674,0.797833939708763,0.5597484287795071,1
0.30186062758426335,0.8194945938707008,0.6069182387624911,1
0.07297842360684711,0.3032490994808974,0.4905660385286021,1
0.36737718069176467,0.875451268715647,0.6477987419732079,1
0.08326625358284136,0.4296028913081056,0.44025157122049285,1
0.1319712106960196,0.3303249111539621,0.6320754711035483,1
0.3150598086416924,0.7581227404118724,0.6446540872740771,1
0.06975001708018283,0.19133574074696824,0.6037735840633602,1
0.27196149180998186,0.6119133549655782,0.6666666675419981,1
0.07647650590342904,0.18953068774081494,0.6352201258026792,1
0.03824999819467062,0.09386281661366169,0.63836478050181,1
0.23216026610569734,0.9404332161280653,0.49685534530086917,1
0.1987335308772216,0.6714801539109132,0.5440251579098476,1
0.23275789801555036,0.6877256294589689,0.5817610064214337,1
0.11470451304783996,0.35018050778772647,0.5723270449500358,1
0.15043124703918512,0.3086642615140427,0.6981132066553226,1
0.40055266426348235,0.8844765412831226,0.6729559743142652,1
0.14720284122424568,0.3375451277006025,0.6603773581437365,1
0.2604624390089908,0.9332129980740866,0.5283018870401881,1
0.08599402289837013,0.391696752554072,0.468553458260681,1
0.36660280038893034,0.745487373890807,0.7012578613544533,1
0.23024839674475256,0.6877256294589689,0.5786163517223029,1
0.28822261490780987,0.7003610110534328,0.6415094325749463,1
0.33869730433314615,0.8736462142021502,0.6226415096321505,1
0.19950314528305876,0.7148014471613955,0.5283018870401881,1
0.056682813213781096,0.21841155392737477,0.5094339614713979,1
0.2127210017311545,0.4404332153743944,0.6949685519561919,1
0.17581445851640154,0.857400723580696,0.45283018739102154,1
0.10478455088781806,0.2472924201139346,0.6509433966723387,1
0.2523071217812006,0.745487373890807,0.5817610064214337,1
0.28426421994150236,0.7797833945738137,0.6037735840633602,1
0.3154488664626675,0.624548736560044,0.7106918228258513,1
0.15483353519514004,0.34837545327423314,0.6666666675419981,1
0.22191135010869617,0.8989169773910799,0.49685534530086917,1
0.1286644263261656,0.483754514654235,0.5157232708696595,1
0.08976137204015648,0.35018050778772647,0.5062893093982616,1
0.35716424880395364,0.732851992296343,0.6981132066553226,1
0.13341351929264395,0.33393502018095234,0.6320754711035483,1
0.22765973584500243,0.5992779884445145,0.6163522002338889,1
0.2118821289741475,0.5812274433095652,0.6037735840633602,1
0.30801736137172514,0.6263537910735408,0.7012578613544533,1
0.3081958092885128,0.6498194997489737,0.6886792451839248,1
0.04486338956245739,0.15884476704076,0.5314465417393189,1
0.2392164801456909,0.8176895393572075,0.5408805032107168,1
0.08133846411306336,0.32129964160116664,0.5031446546991308,1
0.1516245478562741,0.6064981914250964,0.5,1
0.18225249429390017,0.7382671558368283,0.49685534530086917,1
0.16253189540198476,0.6841155204319787,0.4874213838294713,1
0.06224563014234548,0.18592057871382472,0.5786163517223029,1
0.20479735580901054,0.7166065016748888,0.5345911938124552,1
0.1636734527096028,0.6714801539109132,0.4937106906017384,1
0.20991492355471125,0.6931407929994542,0.5503144646821148,1
0.25024049153074424,0.6263537910735408,0.6320754711035483,1
0.249971246256138,0.8068592122762368,0.5566037740803763,1
0.30551960849411597,0.5740072252555848,0.7295597483946417,1
0.2767812567436017,0.7436823193773119,0.6100628934616219,1
0.09150220193798256,0.2563176911740701,0.5974842772910932,1
0.19089813203148379,0.391696752554072,0.6981132066553226,1
0.1275586597099243,0.26173285320721185,0.6981132066553226,1
0.3085461806965208,0.6877256294589689,0.6698113196151345,1
0.20634494339948914,0.5216606534082704,0.6289308164044176,1
0.09559772042175466,0.24909747462742793,0.6194968549330198,1
0.06122518655034488,0.20216606632060063,0.5503144646821148,1
0.2336571775307779,0.9115523439121453,0.5062893093982616,1
0.22582390555243534,0.3086642615140427,0.8553459100999283,1
0.24249786057769723,0.7653429584658547,0.5628930808526433,1
0.1406569944019333,0.5487364620666568,0.5062893093982616,1
0.04691812810740243,0.21660649941387788,0.46540880618754477,1
0.39764794458516156,0.9205776164796209,0.6572327034446057,1
0.10642686765418351,0.3249097491208168,0.5723270449500358,1
0.3722019016823853,0.9133573984256422,0.63836478050181,1
0.20304271150659878,0.32851985814780704,0.7861635224750179,1
0.12815498865306255,0.6805054114049902,0.4339622644482258,1
0.2436417186426518,0.7689530674928449,0.5628930808526433,1
0.04828471677469133,0.11732852076707445,0.6415094325749463,1
0.2300132979512094,0.875451268715647,0.5125786161705287,1
0.08853697545269744,0.14440433394748098,0.7830188677758871,1
0.12130362384938416,0.17870036216718255,0.8238993709866039,1
0.2728100945230045,0.8610108326076862,0.5628930808526433,1
0.20082203939280716,0.36462094088100727,0.7421383645651702,1
0.15841808015078251,0.7725631765198333,0.45283018739102154,1
0.13269236499433246,0.332129965667459,0.6320754711035483,1
0.1660632694230223,0.41155234918783634,0.6352201258026792,1
0.30588138868739223,0.5415162485346947,0.7515723260365681,1
0.3193183527050614,0.6985559565399395,0.676100629013396,1
0.09706021751999518,0.25812274568756344,0.6132075481607526,1
0.06315585059376855,0.21841155392737477,0.5377358485115861,1
0.08754866061000248,0.29241877390726856,0.5471698099829839,1
0.1951552820721602,0.6444043362084884,0.5503144646821148,1
0.17383992099362558,0.34115523672759096,0.7138364775249821,1
0.10299191995534275,0.2978339374477539,0.5880503131937007,1
0.09548358789225375,0.28519855736062816,0.5786163517223029,1
0.18492391005090694,0.552346571093647,0.5786163517223029,1
0.21799001036048318,0.6371841181545079,0.5849056611205645,1
0.158042520335407,0.35559566982087354,0.6666666675419981,1
0.33309900069071946,0.8592057780941929,0.6226415096321505,1
0.36837811694740746,0.7490974829177972,0.7012578613544533,1
0.24468511912260846,0.5505415165801502,0.6666666675419981,1
0.05148417055953906,0.10469314218729053,0.7012578613544533,1
0.181794893486024,0.43321299882775577,0.6477987419732079,1
0.09676837082173295,0.23285198702065202,0.6446540872740771,1
0.17173573848031776,0.7418772648638186,0.4811320744312097,1
0.3366131288644508,0.9945848364595182,0.5817610064214337,1
0.18924778362076644,0.3086642615140427,0.7830188677758871,1
0.22438092307161606,0.602888097471503,0.6100628934616219,1
0.12629824249154206,0.33935018221409763,0.6100628934616219,1
0.0777561661407123,0.19855595880095045,0.6257861643312813,1
